Sample 0,,Sample 1,,Sample 2,,Sample 3,,Sample 4,,Sample 5,,Sample 6,,Sample 7,,Sample 8,,Sample 9,,Sample 10,,blank,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
363,0.0528841074220555,363,0.216202588653189,363,0.378768995020082,363,0.537794238136404,363,0.638945177884973,363,0.707796771723161,363,0.751585613972601,363,0.803537883755519,363,0.874340978870832,363,0.804600739802377,363,1.0651848849951,363,0.0540645888346459
362,0.0522336386657074,362,0.217667673786204,362,0.382004622794287,362,0.54271032071247,362,0.64687520290615,362,0.718910799359058,362,0.767606979824473,362,0.823715743539583,362,0.900862887063223,362,0.831802027378615,362,1.10411285926254,362,0.0536334817607972
361,0.05228797265513,361,0.219318558782136,361,0.385433395179163,361,0.548670479696414,361,0.654758155274886,361,0.730855311171652,361,0.784154254698695,361,0.845147763334268,361,0.92809106290812,361,0.860380095959207,361,1.14430294171168,361,0.0535549369681276
360,0.0532723869217705,360,0.222267337553606,360,0.390068244615136,360,0.556016296284202,360,0.664718406460932,360,0.745348897606911,360,0.80491192353049,360,0.870389081932246,360,0.959514066107016,360,0.895371703925976,360,1.192426121411,360,0.05433336815797
359,0.054671741597965,359,0.225631785289974,359,0.395680479780379,359,0.563823127098469,359,0.675948411482391,359,0.761430525452166,359,0.827538132091324,359,0.898621989083124,359,0.995817225658812,359,0.933594988318556,359,1.24445818461794,359,0.0555106528512059
358,0.0550365880206127,358,0.227478504460529,358,0.399501172459242,358,0.570210682894156,358,0.68510292909928,358,0.775057596934148,358,0.846708034431103,358,0.923363704787453,358,1.02701228479748,358,0.968281459124235,358,1.29226021054254,358,0.0557321486135965
357,0.0549711856542937,357,0.229413705293339,357,0.403143258581859,357,0.576790830986822,357,0.694270358116944,357,0.788368022044355,357,0.866390077759238,357,0.948104650920787,357,1.05819635369948,357,1.0020405494509,357,1.33791135672697,357,0.0561213048705837
356,0.0564149707082552,356,0.232478890952164,356,0.408092047018633,356,0.584097311352568,356,0.704718514198709,356,0.80423031822519,356,0.889160705112863,356,0.976370833045888,356,1.09432802433427,356,1.04288048666667,356,1.39145952191014,356,0.0568099911763342
355,0.0574953092113113,355,0.235202491999639,355,0.412529238366756,355,0.591473088091205,355,0.715333576857946,355,0.819894044562488,355,0.911674897172815,355,1.00499528781546,355,1.13047322241487,355,1.08376408014224,355,1.44433232272067,355,0.0576142353061694
354,0.0585948426823545,354,0.237981115573002,354,0.417301913147444,354,0.598158741327876,354,0.725440568057345,354,0.835086576010044,354,0.934416244541888,354,1.03270224406799,354,1.16544149446566,354,1.1236222580388,354,1.49648652555925,354,0.0583306378915823
353,0.0597684536786009,353,0.240904283258637,353,0.421947025554812,353,0.605125223783741,353,0.735400608754681,353,0.850338152034323,353,0.956318889474937,353,1.06016191420478,353,1.20122437146299,353,1.16588657927134,353,1.54894218417217,353,0.0594669018182219
352,0.0615213569632272,352,0.244046953943588,352,0.427100006111591,352,0.612886170117363,352,0.746739732802489,352,0.867206261630951,352,0.981084792720415,352,1.09161294211622,352,1.23986723677589,352,1.21273868968441,352,1.60603472373027,352,0.0605689150122923
351,0.0632921149331229,351,0.24737790596136,351,0.431978530047319,351,0.620138072401384,351,0.758056872020912,351,0.883906589446328,351,1.00621567076334,351,1.12241871145334,351,1.27853318933711,351,1.25875532104729,351,1.66270647533917,351,0.0614878345463748
350,0.0652437215951856,350,0.250431210560088,350,0.436809207170456,350,0.627570882502855,350,0.768152706536303,350,0.900866801622381,350,1.02924534088443,350,1.15185929907721,350,1.31595033315232,350,1.30472969712981,350,1.71806762917648,350,0.0625053658028298
349,0.0673143576249107,349,0.254335450672938,349,0.44209654900867,349,0.635068876993672,349,0.779403566517224,349,0.91747474623658,349,1.05458900211061,349,1.18366065976961,349,1.35503042758309,349,1.3529052543486,349,1.77444215323032,349,0.0639499544118215
348,0.0707404270841738,348,0.258734349488428,348,0.448001863391054,348,0.643648783668629,348,0.792153796607187,348,0.936380164505651,348,1.08272168223789,348,1.21747672370664,348,1.39612560763004,348,1.4054416357457,348,1.83517543673459,348,0.0652839131392162
347,0.0738512599239955,347,0.262933673397489,347,0.45386203239871,347,0.652171173491805,347,0.803987076133033,347,0.95422893569681,347,1.10822385270711,347,1.24931663920574,347,1.43658362062549,347,1.4565790301225,347,1.89283516715852,347,0.0667371250763283
346,0.0772287349800712,346,0.267533508614066,346,0.459557294604067,346,0.660593336737299,346,0.815947101764223,346,0.972307023388817,346,1.13372837803316,346,1.28105334099661,346,1.47472531184858,346,1.50742699076523,346,1.94896122964088,346,0.0683474966268435
345,0.081128304630165,345,0.272393904139816,345,0.465765559757251,345,0.669062469561023,345,0.828104767073268,345,0.990468654973372,345,1.16027472981691,345,1.31318454205295,345,1.51427288739816,345,1.5593676028765,345,2.00475785088653,345,0.0694067886096506
344,0.0859924917804796,344,0.278042828724713,344,0.472806215612853,344,0.67879953968155,344,0.841154949577732,344,1.01010417860122,344,1.18776894176924,344,1.34565173442983,344,1.55461897686675,344,1.61339031253816,344,2.06114806844347,344,0.0707328108367718
343,0.0921204302577918,343,0.285387729748572,343,0.481289902907558,343,0.68978545224915,343,0.855961587842991,343,1.03130582961745,343,1.21678799243419,343,1.38195464876862,343,1.59665016186771,343,1.67052869629555,343,2.12169460020202,343,0.0728493786174288
342,0.0995818096329581,342,0.293282621667618,342,0.490634520251232,342,0.7018729856075,342,0.871665273880179,342,1.05278508210066,342,1.24760979329216,342,1.41768231667134,342,1.63948617281274,342,1.72927308614108,342,2.18039049887711,342,0.075027229355556
341,0.10786781383727,341,0.302118880879184,341,0.500714110358801,341,0.714251229076729,341,0.888424554645183,341,1.07526606588994,341,1.27786662185068,341,1.45400523323753,341,1.68167057416337,341,1.78703888127628,341,2.23557495758476,341,0.0770133421413381
340,0.118479076381047,340,0.313436812868458,340,0.512466374093609,340,0.728540710846283,340,0.906230853120958,340,1.10039360689189,340,1.30959101860482,340,1.49165069031717,340,1.72534928670191,340,1.84933983738813,340,2.29578447170797,340,0.0797040844408382
339,0.13113072448386,339,0.326214494441452,339,0.526231400144033,339,0.744926377741639,339,0.925866737686437,339,1.12619587713579,339,1.34337290628566,339,1.53088521094812,339,1.77100338033184,339,1.91324258842576,339,2.35900816597804,339,0.0824356056458763
338,0.145344310404379,338,0.340127457762121,338,0.540865928195096,338,0.76165614094979,338,0.946398919120844,338,1.15091497019283,338,1.37716956127568,338,1.56971674883105,338,1.81276770535591,338,1.97465160409611,338,2.41601772796123,338,0.0848497158095746
337,0.162852773144169,337,0.357489861761031,337,0.558305025760432,337,0.78114706579715,337,0.968211652582351,337,1.17939496087185,337,1.41192911950416,337,1.60918087025837,337,1.85729530635868,337,2.03827677334699,337,2.46981873989877,337,0.0877519464956128
336,0.183920664919606,336,0.377732262584926,336,0.57850487881607,336,0.802834015955463,336,0.992363380298567,336,1.20839936858026,336,1.44867732519093,336,1.65034089757536,336,1.90168293312585,336,2.10419444514582,336,2.52718305043357,336,0.0910800577606313
335,0.209868596130618,335,0.402028035908179,335,0.602381277349466,335,0.828636158068563,335,1.02030235387381,335,1.24084955586868,335,1.48825133265195,335,1.69391817571951,335,1.94814479359695,335,2.17222960734349,335,2.58733036310039,335,0.0945992735624557
334,0.239614208610613,334,0.429907817805855,334,0.628670411432447,334,0.855436997169613,334,1.04960972971303,334,1.27390439670843,334,1.52805313471719,334,1.73748794326269,334,1.99330092357768,334,2.23909771484708,334,2.65042170962073,334,0.0981824816180205
333,0.274323687798153,333,0.46164194997779,333,0.658437675566336,333,0.885771812274805,333,1.08010716391126,333,1.30877571994157,333,1.56804427694011,333,1.7804725481023,333,2.0379738933664,333,2.30672635838148,333,2.70499913594798,333,0.102015489995929
332,0.316822322362664,332,0.500444395075514,332,0.694638427757254,332,0.921043868129985,332,1.11586277719266,332,1.34656293030377,332,1.61276835130151,332,1.82765742379808,332,2.0872029447746,332,2.37635154433161,332,2.75668522535064,332,0.106467805253949
331,0.368387215683954,331,0.547327360608499,331,0.737232103514376,331,0.962046494846891,331,1.15580270633442,331,1.39011570503995,331,1.66059130030749,331,1.8769788068924,331,2.13571990032591,331,2.4517405057291,331,2.8185097529966,331,0.11165303198365
330,0.425701843675143,330,0.599433328461334,330,0.783342508337579,330,1.00708315300844,330,1.19828306121175,330,1.43314660647397,330,1.70877869546038,330,1.926240235936,330,2.18400966306491,330,2.52388075323457,330,2.8698279627509,330,0.117011892971503
329,0.495226997577523,329,0.661368910716139,329,0.838416406887264,329,1.05822314061708,329,1.24708564449897,329,1.4821397827257,329,1.76242767659949,329,1.9813350155077,329,2.23438211661651,329,2.59525275630739,329,2.92687072486039,329,0.122874120543988
328,0.577974407605002,328,0.734306032644895,328,0.903447826683874,328,1.11776888370312,328,1.30234669915564,328,1.53783454846236,328,1.82062170416013,328,2.03889515563149,328,2.28958085168526,328,2.67659460162221,328,2.98538800433377,328,0.12971100147695
327,0.664695082313869,327,0.812095531941778,327,0.970803025390625,327,1.17930918678751,327,1.35859241845675,327,1.591816769718,327,1.87748516747288,327,2.09546878864853,327,2.3394500471066,327,2.75340990243577,327,3.04890332451216,327,0.136268783259908
326,0.762792651249202,326,0.900418093352556,326,1.04752010472065,326,1.24918326047143,326,1.41965886464153,326,1.65075182265245,326,1.93768354251558,326,2.15269149993655,326,2.39262721518454,326,2.8227044862495,326,3.0936151101647,326,0.143252543546212
325,0.877585894131415,325,1.00050124087272,325,1.13458445765716,325,1.32623399864708,325,1.48937948435124,325,1.7164674227516,325,2.00343837946281,325,2.21563364369022,325,2.44740048226981,325,2.90126015967381,325,3.13661372140555,325,0.151292675424105
324,0.987755949522188,324,1.09753671287041,324,1.21889177748689,324,1.40344900645329,324,1.55609173659173,324,1.77916287999772,324,2.06473452159282,324,2.27511256769622,324,2.50033194621744,324,2.96649790267794,324,3.19513789930953,324,0.158784302673206
323,1.11838159482724,323,1.21044907478183,323,1.3176635264786,323,1.49113005678773,323,1.63507875041468,323,1.85029260783937,323,2.13503088210099,323,2.34326631607931,323,2.55457073025464,323,3.0442035281075,323,3.2406330511682,323,0.167586147926957
322,1.27978089919346,322,1.35500382656978,322,1.44229699273364,322,1.6025096303065,322,1.7286190850081,322,1.93850022361118,322,2.21797983187441,322,2.41961588336966,322,2.61971720323299,322,3.12841071046652,322,3.31235015078001,322,0.179207942355507
321,1.45227922385895,321,1.50442293265806,321,1.56952627704337,321,1.71666711060812,321,1.82889616774675,321,2.02878631559521,321,2.30599162014123,321,2.49817825528759,321,2.68304526080674,321,3.21325642361018,321,3.35993004249794,321,0.191662630478878
320,1.61774698592686,320,1.65326416097089,320,1.69719157321503,320,1.83150917038087,320,1.92785511728225,320,2.11600448910878,320,2.39067998280834,320,2.57782409142647,320,2.73919083327615,320,3.29608724362831,320,3.41714615747309,320,0.203473935472468
319,1.78949635151613,319,1.80120277509934,319,1.82851954050164,319,1.94718087341694,319,2.0296632847965,319,2.20551757331233,319,2.47058190683765,319,2.64948048340457,319,2.80133551029515,319,3.36777776133699,319,3.44002642236866,319,0.21571274256071
318,1.9797370789417,318,1.96893852402963,318,1.97646083609851,318,2.08001986428033,318,2.14552239242353,318,2.30763293943313,318,2.56976217951597,318,2.73397223563391,318,2.86350321719828,318,3.43297132027334,318,3.50208103344577,318,0.230509019811804
317,2.17570467821144,317,2.14961951912509,317,2.13222036842205,317,2.22125108355074,317,2.27140192424784,317,2.42202731456351,317,2.67247443306203,317,2.82401670990753,317,2.93573937016221,317,3.5094070229554,317,3.53903298977338,317,0.246640406457091
316,2.37560225500101,316,2.33259488847579,316,2.29498949162106,316,2.3723201581235,316,2.40141091228038,316,2.53574945511345,316,2.77689300415814,316,2.92049237427555,316,3.00095608165492,316,3.58796463433881,316,3.58105304564233,316,0.264610737013361
315,2.55165033078373,315,2.49328182419084,315,2.4392967654913,315,2.51248964668328,315,2.52478503219331,315,2.63960705857568,315,2.87680143530341,315,2.99801046438906,315,3.05577947485898,315,3.65252050978918,315,3.62593507791531,315,0.280807560274062
314,2.71469437151808,314,2.65239436267703,314,2.58466029494903,314,2.65800898411179,314,2.65075160547367,314,2.75277247570167,314,2.97469435736072,314,3.08905297004567,314,3.12628324201121,314,3.72424023258136,314,3.65059892286418,314,0.299600494431753
313,2.88687101301202,313,2.82833527194597,313,2.75628247192016,313,2.81727600928265,313,2.80278534895512,313,2.88255704441438,313,3.08922830829648,313,3.19120249166142,313,3.19369606777969,313,3.75465817697862,313,3.67881028267362,313,0.322958273738421
312,3.02037206388286,312,2.9757944441659,312,2.90297336371455,312,2.97092743477901,312,2.9381464263656,312,2.99823941396557,312,3.19997366366598,312,3.2889731347473,312,3.25891446811567,312,3.83334094415616,312,3.71758067266393,312,0.345919173053923
311,3.12360989878468,311,3.10210140645091,311,3.04064461820506,311,3.11820566856352,311,3.07721473082203,311,3.11028074186877,311,3.30849837356794,311,3.36976088083341,311,3.32566992142771,311,3.90295272164469,311,3.74792448428374,311,0.369614789328762
310,3.20214699502553,310,3.21114899466119,310,3.17199526399392,310,3.26531191480765,310,3.22399865023438,310,3.23289398112303,310,3.41257643670079,310,3.47245130154705,310,3.38970223915342,310,3.901008965715,310,3.7540941700502,310,0.396411540001076
309,3.24648390410423,309,3.29901459251455,309,3.27724189786005,309,3.41567333557885,309,3.36072382392551,309,3.34652087927896,309,3.50249711036161,309,3.55260647233003,309,3.45509235598345,309,3.90854875660438,309,3.76559731355729,309,0.424123364843992
308,3.28767079205148,308,3.35892720732634,308,3.38289787243601,308,3.52896387076431,308,3.49420202415143,308,3.45896896287741,308,3.60359176106419,308,3.63810613977505,308,3.50762407603071,308,3.95218783612147,308,3.7667315399981,308,0.455172873643227
307,3.30588213414626,307,3.4095466401045,307,3.46575103981559,307,3.64629394318539,307,3.63036077428674,307,3.55786809829095,307,3.70218629528951,307,3.71961418694855,307,3.57145799905031,307,3.95774224382524,307,3.77673358446931,307,0.489971056951819
306,3.31228386164175,306,3.43140424153742,306,3.53084526138264,306,3.77426513267989,306,3.75132100117999,306,3.66005206935338,306,3.77506913507834,306,3.77899482130656,306,3.6221341604437,306,3.99910629792197,306,3.75230194286347,306,0.526793973536513
305,3.33067255905031,305,3.43696437034481,305,3.56089019094538,305,3.8244289841611,305,3.8395189466399,305,3.7103279721429,305,3.84155275383039,305,3.86648180978799,305,3.69698797387078,305,3.98105820896989,305,3.76558806719557,305,0.566753315054247
304,3.32537183966353,304,3.46768425546863,304,3.59053512792435,304,3.90580905508466,304,3.8709930470218,304,3.78441733080303,304,3.89658616999099,304,3.88070310773181,304,3.71857323056977,304,3.985062724163,304,3.73768303688708,304,0.609379835789072
303,3.31558087019603,303,3.46656486687649,303,3.60382267655774,303,3.94070910190344,303,4.04574056124266,303,3.80623430717636,303,3.95842355857625,303,3.96708739630072,303,3.77439567149044,303,3.97336269849441,303,3.71227048117442,303,0.655279296217212
302,3.31868015166057,302,3.45958355771418,302,3.61469793434523,302,3.95204228818378,302,4.00266858289114,302,3.86349834338187,302,3.9566938707052,302,3.96730199026178,302,3.80585907582139,302,3.96489970018821,302,3.72812605713406,302,0.703125552234236
301,3.30240663884817,301,3.43960140539431,301,3.60713320619903,301,4.00106684130228,301,4.06048960800209,301,3.86463913471517,301,3.96984353058043,301,3.99879425375949,301,3.84653246237793,301,3.93253442610765,301,3.70454573238903,301,0.754199375087322
300,3.29885217555872,300,3.43598231196961,300,3.60154230720639,300,3.99940360878356,300,4.0279217511472,300,3.86200701666079,300,4.00804068526463,300,3.98214947442491,300,3.88861318151861,300,3.9481853081622,300,3.66380940630129,300,0.811410741804851
