Created as New Dataset,Sample 383 By Administrator Date Thursday, March 07 2024
nm,INT
686.1,73425
686.2,73310
686.3,73204
686.4,73146
686.5,73076
686.6,72972
686.7,72865
686.8,72766
686.9,72667
687.0,72562
687.1,72505
687.2,72438
687.3,72337
687.4,72233
687.5,72120
687.6,72012
687.7,71901
687.8,71825
687.9,71740
688.0,71609
688.1,71483
688.2,71353
688.3,71220
688.4,71075
688.5,70968
688.6,70864
688.7,70716
688.8,70558
688.9,70413
689.0,70268
689.1,70167
689.2,70046
689.3,69892
689.4,69746
689.5,69601
689.6,69455
689.7,69297
689.8,69144
689.9,69025
690.0,68916
690.1,68759
690.2,68588
690.3,68430
690.4,68269
690.5,68145
690.6,68015
690.7,67842
690.8,67679
690.9,67517
691.0,67342
691.1,67178
691.2,67054
691.3,66931
691.4,66769
691.5,66597
691.6,66439
691.7,66283
691.8,66128
691.9,66001
692.0,65883
692.1,65736
692.2,65592
692.3,65450
692.4,65300
692.5,65161
692.6,65059
692.7,64968
692.8,64835
692.9,64713
693.0,64593
693.1,64478
693.2,64360
693.3,64277
693.4,64214
693.5,64115
693.6,64018
693.7,63916
693.8,63822
693.9,63768
694.0,63716
694.1,63629
694.2,63540
694.3,63459
694.4,63382
694.5,63309
694.6,63269
694.7,63238
694.8,63178
694.9,63121
695.0,63064
695.1,63015
695.2,62969
695.3,62953
695.4,62950
695.5,62904
695.6,62862
695.7,62819
695.8,62776
695.9,62767
696.0,62751
696.1,62704
696.2,62656
696.3,62606
696.4,62551
696.5,62498
696.6,62479
696.7,62452
696.8,62392
696.9,62327
697.0,62264
697.1,62194
697.2,62128
697.3,62057
697.4,62020
697.5,61979
697.6,61906
697.7,61829
697.8,61754
697.9,61669
698.0,61586
698.1,61496
698.2,61400
698.3,61334
698.4,61279
698.5,61177
698.6,61080
698.7,60974
698.8,60877
698.9,60776
699.0,60673
699.1,60605
699.2,60550
699.3,60452
699.4,60361
699.5,60263
699.6,60172
699.7,60077
699.8,60019
699.9,59961
700.0,59866
700.1,59774
700.2,59688
700.3,59597
700.4,59513
700.5,59426
700.6,59376
700.7,59327
700.8,59241
700.9,59157
701.0,59079
701.1,58995
701.2,58919
701.3,58840
701.4,58796
701.5,58754
701.6,58675
701.7,58599
701.8,58529
