nm,INT
692.6,91955
692.7,91871
692.8,91720
692.9,91577
693.0,91434
693.1,91289
693.2,91137
693.3,91028
693.4,90944
693.5,90803
693.6,90664
693.7,90515
693.8,90376
693.9,90291
694.0,90208
694.1,90075
694.2,89935
694.3,89808
694.4,89682
694.5,89556
694.6,89471
694.7,89395
694.8,89274
694.9,89155
695.0,89027
695.1,88908
695.2,88790
695.3,88712
695.4,88645
695.5,88514
695.6,88391
695.7,88268
695.8,88145
695.9,88069
696.0,87986
696.1,87864
696.2,87746
696.3,87630
696.4,87507
696.5,87394
696.6,87333
696.7,87267
696.8,87160
696.9,87049
697.0,86946
697.1,86835
697.2,86732
697.3,86624
697.4,86566
697.5,86505
697.6,86401
697.7,86292
697.8,86190
697.9,86078
698.0,85973
698.1,85861
698.2,85745
698.3,85672
698.4,85615
698.5,85498
698.6,85387
698.7,85267
698.8,85155
698.9,85038
699.0,84918
699.1,84842
699.2,84786
699.3,84670
699.4,84563
699.5,84448
699.6,84342
699.7,84232
699.8,84174
699.9,84119
700.0,84015
700.1,83916
700.2,83825
700.3,83727
700.4,83636
700.5,83540
700.6,83493
700.7,83446
700.8,83345
700.9,83243
701.0,83146
701.1,83037
701.2,82935
701.3,82826
701.4,82765
701.5,82703
701.6,82589
701.7,82476
701.8,82372
701.9,82260
702.0,82157
702.1,82048
702.2,81988
702.3,81928
702.4,81820
702.5,81715
702.6,81617
702.7,81512
702.8,81414
702.9,81311
703.0,81254
703.1,81197
703.2,81088
703.3,80977
703.4,80872
703.5,80752
