nm,INT
610.9,25040
611.0,25043
611.1,25044
611.2,25047
611.3,25049
611.4,25060
611.5,25071
611.6,25073
611.7,25076
611.8,25079
611.9,25081
612.0,25083
612.1,25094
612.2,25106
612.3,25108
612.4,25108
612.5,25109
612.6,25110
612.7,25109
612.8,25116
612.9,25124
613.0,25120
613.1,25114
613.2,25107
613.3,25099
613.4,25100
613.5,25097
613.6,25085
613.7,25072
613.8,25059
613.9,25046
614.0,25034
614.1,25032
614.2,25030
614.3,25020
614.4,25010
614.5,25001
614.6,24993
614.7,24986
614.8,24988
614.9,24993
615.0,24987
615.1,24982
615.2,24977
615.3,24972
615.4,24979
615.5,24982
615.6,24978
615.7,24973
615.8,24967
615.9,24961
616.0,24954
616.1,24956
616.2,24956
616.3,24947
616.4,24937
616.5,24925
616.6,24913
616.7,24901
616.8,24899
616.9,24896
617.0,24883
617.1,24872
617.2,24860
617.3,24847
617.4,24834
617.5,24830
617.6,24827
617.7,24813
617.8,24799
617.9,24784
618.0,24769
618.1,24764
618.2,24755
618.3,24738
618.4,24719
618.5,24700
618.6,24680
618.7,24659
618.8,24635
618.9,24618
619.0,24603
619.1,24576
619.2,24546
619.3,24517
619.4,24488
619.5,24468
619.6,24445
619.7,24413
619.8,24383
619.9,24354
620.0,24324
620.1,24294
620.2,24273
620.3,24253
620.4,24225
620.5,24197
620.6,24168
620.7,24141
620.8,24115
620.9,24095
621.0,24077
621.1,24052
621.2,24027
621.3,24003
621.4,23977
621.5,23951
621.6,23933
621.7,23918
621.8,23893
621.9,23866
622.0,23840
622.1,23815
622.2,23797
622.3,23778
622.4,23750
622.5,23724
622.6,23699
622.7,23674
622.8,23648
622.9,23632
623.0,23617
623.1,23595
623.2,23572
623.3,23553
623.4,23534
623.5,23515
623.6,23504
623.7,23495
623.8,23478
623.9,23461
624.0,23444
624.1,23425
624.2,23406
624.3,23394
624.4,23385
624.5,23366
624.6,23344
624.7,23322
624.8,23300
624.9,23286
625.0,23270
625.1,23247
625.2,23224
625.3,23200
625.4,23173
625.5,23147
625.6,23130
625.7,23112
625.8,23086
625.9,23057
626.0,23030
626.1,23002
626.2,22974
626.3,22951
626.4,22929
626.5,22898
626.6,22865
626.7,22832
626.8,22795
626.9,22769
627.0,22742
627.1,22706
627.2,22669
627.3,22635
627.4,22600
627.5,22565
627.6,22538
627.7,22509
627.8,22475
627.9,22440
628.0,22406
628.1,22368
628.2,22332
628.3,22304
628.4,22276
628.5,22240
628.6,22203
628.7,22169
628.8,22136
628.9,22101
629.0,22077
629.1,22054
629.2,22024
629.3,21995
629.4,21965
629.5,21938
