nm,INT
641.1,81450
641.2,81388
641.3,81299
641.4,81206
641.5,81119
641.6,81030
641.7,80940
641.8,80844
641.9,80769
642.0,80705
642.1,80610
642.2,80516
642.3,80415
642.4,80320
642.5,80254
642.6,80188
642.7,80096
642.8,79998
642.9,79908
643.0,79819
643.1,79725
643.2,79659
643.3,79598
643.4,79512
643.5,79428
643.6,79339
643.7,79256
643.8,79177
643.9,79119
644.0,79070
644.1,78988
644.2,78911
644.3,78833
644.4,78755
644.5,78671
644.6,78609
644.7,78560
644.8,78482
644.9,78399
645.0,78324
645.1,78252
645.2,78208
645.3,78165
645.4,78101
645.5,78043
645.6,77989
645.7,77938
645.8,77886
645.9,77862
646.0,77841
646.1,77796
646.2,77752
646.3,77705
646.4,77661
646.5,77617
646.6,77595
646.7,77579
646.8,77532
646.9,77488
647.0,77445
647.1,77400
647.2,77357
647.3,77336
647.4,77324
647.5,77284
647.6,77244
647.7,77209
647.8,77176
647.9,77170
648.0,77165
648.1,77136
648.2,77109
648.3,77085
648.4,77062
648.5,77039
648.6,77040
648.7,77041
648.8,77017
648.9,76989
649.0,76962
649.1,76934
649.2,76905
649.3,76897
649.4,76893
649.5,76862
649.6,76830
649.7,76797
649.8,76761
649.9,76755
650.0,76742
650.1,76707
650.2,76671
650.3,76630
650.4,76591
650.5,76551
650.6,76534
650.7,76515
650.8,76469
650.9,76426
651.0,76382
651.1,76334
651.2,76289
651.3,76270
651.4,76252
651.5,76209
651.6,76165
651.7,76125
651.8,76084
651.9,76072
652.0,76049
652.1,76005
652.2,75961
652.3,75917
652.4,75870
652.5,75817
652.6,75792
652.7,75757
652.8,75697
652.9,75631
653.0,75566
653.1,75497
653.2,75426
653.3,75349
653.4,75291
653.5,75243
653.6,75165
653.7,75087
653.8,75002
653.9,74923
654.0,74872
654.1,74821
654.2,74744
654.3,74663
654.4,74588
654.5,74512
654.6,74465
654.7,74404
654.8,74321
654.9,74241
655.0,74158
655.1,74066
655.2,73980
655.3,73894
655.4,73829
655.5,73771
655.6,73679
655.7,73596
655.8,73513
655.9,73432
656.0,73348
656.1,73288
656.2,73242
656.3,73167
656.4,73092
656.5,73011
656.6,72936
656.7,72889
656.8,72840
656.9,72764
657.0,72694
657.1,72625
657.2,72558
657.3,72489
657.4,72450
657.5,72415
657.6,72358
657.7,72303
657.8,72246
657.9,72197
658.0,72151
658.1,72130
658.2,72119
658.3,72078
658.4,72043
658.5,72012
658.6,71982
658.7,71952
658.8,71946
658.9,71951
659.0,71926
659.1,71899
659.2,71875
659.3,71852
659.4,71855
659.5,71859
659.6,71837
659.7,71817
659.8,71797
659.9,71779
660.0,71762
660.1,71774
660.2,71788
660.3,71777
660.4,71766
660.5,71753
660.6,71740
660.7,71725
660.8,71734
660.9,71747
661.0,71729
661.1,71709
661.2,71687
661.3,71661
661.4,71666
661.5,71660
661.6,71629
661.7,71596
661.8,71557
661.9,71516
662.0,71472
662.1,71452
662.2,71426
662.3,71367
662.4,71308
662.5,71245
662.6,71179
662.7,71105
662.8,71058
662.9,71011
663.0,70933
663.1,70847
663.2,70767
663.3,70685
663.4,70635
663.5,70570
663.6,70480
663.7,70394
663.8,70307
663.9,70220
664.0,70127
664.1,70070
664.2,70008
664.3,69922
664.4,69837
664.5,69744
664.6,69661
664.7,69579
664.8,69494
664.9,69432
665.0,69384
665.1,69304
665.2,69223
665.3,69137
665.4,69056
665.5,69006
665.6,68957
665.7,68879
665.8,68797
665.9,68724
666.0,68654
666.1,68618
666.2,68573
666.3,68506
666.4,68444
666.5,68384
666.6,68326
666.7,68265
666.8,68208
666.9,68177
667.0,68155
667.1,68097
667.2,68044
667.3,67991
667.4,67937
667.5,67880
667.6,67848
667.7,67826
667.8,67770
667.9,67713
668.0,67648
668.1,67584
668.2,67547
668.3,67507
668.4,67436
668.5,67357
668.6,67281
668.7,67203
668.8,67118
668.9,67061
669.0,67005
669.1,66918
669.2,66827
669.3,66724
669.4,66626
669.5,66525
669.6,66445
669.7,66368
669.8,66249
669.9,66135
670.0,66017
670.1,65897
670.2,65769
670.3,65666
670.4,65577
670.5,65454
670.6,65332
670.7,65199
670.8,65075
670.9,64981
671.0,64883
671.1,64753
671.2,64631
671.3,64510
671.4,64390
671.5,64264
671.6,64171
671.7,64084
671.8,63970
671.9,63859
672.0,63741
672.1,63635
672.2,63532
672.3,63457
672.4,63390
672.5,63289
672.6,63197
672.7,63109
672.8,63020
672.9,62972
673.0,62919
673.1,62845
673.2,62773
673.3,62699
673.4,62636
673.5,62574
673.6,62544
673.7,62514
673.8,62454
673.9,62400
674.0,62347
674.1,62295
674.2,62242
674.3,62219
674.4,62199
674.5,62150
674.6,62101
674.7,62049
674.8,61999
674.9,61983
675.0,61954
675.1,61899
675.2,61845
675.3,61791
675.4,61735
675.5,61673
675.6,61647
675.7,61612
675.8,61551
675.9,61489
676.0,61421
676.1,61357
676.2,61293
676.3,61257
676.4,61218
676.5,61147
676.6,61080
676.7,61012
676.8,60938
676.9,60868
677.0,60828
677.1,60788
677.2,60717
677.3,60641
677.4,60570
677.5,60497
677.6,60457
677.7,60402
677.8,60322
677.9,60245
678.0,60170
678.1,60096
678.2,60017
678.3,59943
678.4,59896
678.5,59861
678.6,59794
678.7,59723
678.8,59661
678.9,59600
679.0,59536
679.1,59498
679.2,59472
679.3,59413
679.4,59355
679.5,59295
679.6,59239
679.7,59215
679.8,59191
679.9,59138
680.0,59080
680.1,59025
680.2,58970
680.3,58913
680.4,58878
680.5,58845
680.6,58779
680.7,58710
680.8,58632
680.9,58557
681.0,58481
681.1,58428
681.2,58382
681.3,58296
681.4,58215
681.5,58131
681.6,58045
681.7,57954
681.8,57885
681.9,57829
682.0,57737
682.1,57642
682.2,57536
682.3,57435
682.4,57365
682.5,57295
682.6,57193
682.7,57085
682.8,56982
682.9,56879
683.0,56767
683.1,56687
683.2,56610
683.3,56502
683.4,56393
683.5,56273
683.6,56161
683.7,56052
683.8,55968
683.9,55892
684.0,55780
684.1,55679
684.2,55579
684.3,55481
684.4,55412
684.5,55341
684.6,55250
684.7,55161
684.8,55066
684.9,54982
685.0,54900
685.1,54849
685.2,54797
685.3,54717
685.4,54644
685.5,54575
685.6,54507
685.7,54437
685.8,54399
685.9,54362
686.0,54297
686.1,54231
686.2,54161
686.3,54097
686.4,54067
686.5,54027
686.6,53961
686.7,53891
686.8,53825
686.9,53761
687.0,53692
687.1,53659
687.2,53616
687.3,53547
687.4,53475
687.5,53394
687.6,53317
687.7,53238
687.8,53185
687.9,53126
688.0,53031
688.1,52940
688.2,52846
688.3,52750
688.4,52645
688.5,52570
688.6,52496
688.7,52390
688.8,52274
688.9,52164
689.0,52053
689.1,51974
689.2,51879
689.3,51759
689.4,51645
689.5,51530
689.6,51413
689.7,51288
689.8,51168
689.9,51075
690.0,50992
690.1,50877
690.2,50752
