nm,INT
534.7,13015
534.8,12978
534.9,12942
535.0,12904
535.1,12863
535.2,12822
535.3,12782
535.4,12744
535.5,12704
535.6,12662
535.7,12620
535.8,12580
535.9,12543
536.0,12504
536.1,12462
536.2,12421
536.3,12381
536.4,12343
536.5,12302
536.6,12261
536.7,12218
536.8,12177
536.9,12139
537.0,12098
537.1,12057
537.2,12017
537.3,11977
537.4,11938
537.5,11899
537.6,11859
537.7,11821
537.8,11780
537.9,11737
538.0,11695
538.1,11652
538.2,11612
538.3,11569
538.4,11526
538.5,11483
538.6,11440
538.7,11401
538.8,11360
538.9,11318
539.0,11276
539.1,11235
539.2,11198
539.3,11159
539.4,11119
539.5,11079
539.6,11041
539.7,11006
539.8,10969
539.9,10932
540.0,10895
540.1,10862
540.2,10830
540.3,10795
540.4,10759
540.5,10723
540.6,10688
540.7,10654
540.8,10618
540.9,10581
541.0,10543
541.1,10506
541.2,10469
541.3,10431
541.4,10394
541.5,10357
541.6,10321
541.7,10286
541.8,10249
541.9,10212
542.0,10176
542.1,10140
542.2,10105
542.3,10069
542.4,10034
542.5,9998
542.6,9965
542.7,9931
542.8,9897
542.9,9863
543.0,9830
543.1,9801
543.2,9770
543.3,9739
543.4,9708
543.5,9679
543.6,9651
543.7,9623
543.8,9594
543.9,9566
544.0,9541
544.1,9514
544.2,9487
544.3,9460
544.4,9433
544.5,9409
544.6,9383
544.7,9358
544.8,9333
544.9,9308
545.0,9284
545.1,9259
545.2,9234
545.3,9210
545.4,9187
545.5,9164
545.6,9142
545.7,9121
545.8,9100
545.9,9080
546.0,9061
546.1,9042
546.2,9024
546.3,9008
546.4,8992
546.5,8977
546.6,8962
546.7,8947
546.8,8933
546.9,8920
547.0,8906
547.1,8892
547.2,8879
547.3,8866
547.4,8853
547.5,8840
547.6,8826
547.7,8813
547.8,8800
547.9,8788
548.0,8775
548.1,8761
548.2,8747
548.3,8733
548.4,8720
548.5,8705
548.6,8689
548.7,8673
548.8,8656
548.9,8641
549.0,8623
549.1,8605
549.2,8587
549.3,8568
549.4,8550
