nm,INT
618.3,212022
618.4,212025
618.5,212026
618.6,212024
618.7,212019
618.8,212014
618.9,212071
619.0,212154
619.1,212146
619.2,212136
619.3,212126
619.4,212116
619.5,212184
619.6,212251
619.7,212242
619.8,212232
619.9,212222
620.0,212213
620.1,212205
620.2,212276
620.3,212348
620.4,212345
620.5,212345
620.6,212346
620.7,212347
620.8,212348
620.9,212420
621.0,212508
621.1,212511
621.2,212515
621.3,212522
621.4,212530
621.5,212537
621.6,212609
621.7,212709
621.8,212721
621.9,212739
622.0,212759
622.1,212780
622.2,212879
622.3,212979
622.4,213003
622.5,213027
622.6,213051
622.7,213076
622.8,213102
622.9,213202
623.0,213300
623.1,213319
623.2,213338
623.3,213353
623.4,213365
623.5,213375
623.6,213452
623.7,213540
623.8,213542
623.9,213540
624.0,213533
624.1,213523
624.2,213512
624.3,213564
624.4,213638
624.5,213621
624.6,213600
624.7,213577
624.8,213550
624.9,213603
625.0,213641
625.1,213608
625.2,213573
625.3,213532
625.4,213483
625.5,213433
625.6,213457
625.7,213479
625.8,213422
625.9,213360
626.0,213299
626.1,213235
626.2,213169
626.3,213166
626.4,213175
626.5,213105
626.6,213033
626.7,212957
626.8,212874
626.9,212881
627.0,212865
627.1,212783
627.2,212697
627.3,212615
627.4,212532
627.5,212449
627.6,212441
627.7,212421
627.8,212335
627.9,212249
628.0,212163
628.1,212071
628.2,211986
628.3,211977
628.4,211970
628.5,211889
628.6,211805
628.7,211730
628.8,211660
628.9,211588
629.0,211594
629.1,211602
629.2,211538
629.3,211474
629.4,211406
629.5,211345
629.6,211370
629.7,211372
629.8,211311
629.9,211247
630.0,211185
630.1,211124
630.2,211064
630.3,211000
630.4,210997
630.5,211020
630.6,210957
630.7,210892
630.8,210821
630.9,210754
631.0,210761
631.1,210765
631.2,210696
631.3,210630
631.4,210567
631.5,210505
631.6,210440
631.7,210449
631.8,210461
631.9,210401
632.0,210343
632.1,210281
632.2,210224
632.3,210168
632.4,210171
632.5,210197
632.6,210138
632.7,210084
632.8,210032
632.9,209977
633.0,209924
633.1,209932
633.2,209962
633.3,209908
633.4,209849
633.5,209795
633.6,209740
633.7,209755
633.8,209765
633.9,209701
634.0,209639
634.1,209577
634.2,209514
634.3,209447
634.4,209452
634.5,209457
634.6,209387
634.7,209315
634.8,209234
634.9,209155
635.0,209075
635.1,209051
635.2,209036
635.3,208945
635.4,208850
635.5,208751
635.6,208640
635.7,208530
635.8,208478
635.9,208445
636.0,208327
636.1,208193
636.2,208065
636.3,207930
636.4,207858
636.5,207776
636.6,207617
636.7,207463
636.8,207308
636.9,207135
637.0,206969
637.1,206873
637.2,206775
637.3,206604
637.4,206423
637.5,206256
637.6,206085
637.7,205912
637.8,205790
637.9,205674
638.0,205493
638.1,205311
638.2,205127
638.3,204927
638.4,204811
638.5,204676
638.6,204484
638.7,204290
638.8,204079
638.9,203884
639.0,203689
639.1,203554
639.2,203409
639.3,203212
639.4,203015
639.5,202821
639.6,202613
639.7,202420
639.8,202299
639.9,202180
640.0,201993
640.1,201796
640.2,201614
640.3,201431
640.4,201324
640.5,201185
640.6,200989
640.7,200799
640.8,200607
640.9,200396
641.0,200201
641.1,200084
641.2,199947
641.3,199752
641.4,199550
641.5,199362
641.6,199173
641.7,198986
641.8,198790
641.9,198651
642.0,198542
642.1,198360
642.2,198175
642.3,197974
642.4,197785
642.5,197662
642.6,197541
642.7,197353
642.8,197154
642.9,196969
643.0,196782
643.1,196582
643.2,196448
643.3,196321
643.4,196131
643.5,195941
643.6,195734
643.7,195545
643.8,195359
643.9,195227
644.0,195113
644.1,194920
644.2,194745
644.3,194574
644.4,194407
644.5,194235
644.6,194121
644.7,194039
644.8,193888
644.9,193732
645.0,193596
645.1,193467
645.2,193407
645.3,193348
645.4,193230
645.5,193123
645.6,193020
645.7,192921
645.8,192818
645.9,192782
646.0,192749
646.1,192656
646.2,192562
646.3,192460
646.4,192366
646.5,192273
646.6,192233
646.7,192211
646.8,192112
646.9,192019
647.0,191926
647.1,191829
647.2,191736
647.3,191697
647.4,191681
647.5,191593
647.6,191499
647.7,191415
647.8,191331
647.9,191310
648.0,191287
648.1,191199
648.2,191115
648.3,191029
648.4,190940
648.5,190842
648.6,190804
648.7,190767
648.8,190662
648.9,190547
649.0,190435
649.1,190320
649.2,190200
649.3,190127
649.4,190060
649.5,189930
649.6,189797
649.7,189660
649.8,189511
649.9,189437
650.0,189344
650.1,189198
650.2,189049
650.3,188887
650.4,188740
650.5,188592
650.6,188504
650.7,188410
650.8,188248
650.9,188095
651.0,187940
651.1,187771
651.2,187612
651.3,187515
651.4,187416
651.5,187248
651.6,187068
651.7,186900
651.8,186730
651.9,186628
652.0,186496
652.1,186307
652.2,186124
652.3,185939
652.4,185753
652.5,185554
652.6,185435
652.7,185300
652.8,185110
652.9,184913
653.0,184732
653.1,184553
653.2,184378
653.3,184193
653.4,184063
653.5,183962
653.6,183790
653.7,183619
653.8,183437
653.9,183268
654.0,183165
654.1,183063
654.2,182897
654.3,182723
654.4,182564
654.5,182407
654.6,182323
654.7,182211
654.8,182047
654.9,181893
655.0,181741
655.1,181575
655.2,181424
655.3,181277
655.4,181185
655.5,181114
655.6,180968
655.7,180836
655.8,180708
655.9,180581
656.0,180448
656.1,180371
656.2,180324
656.3,180205
656.4,180089
656.5,179965
656.6,179847
656.7,179797
656.8,179745
656.9,179629
657.0,179522
657.1,179415
657.2,179308
657.3,179191
657.4,179140
657.5,179090
657.6,178975
657.7,178860
657.8,178730
657.9,178607
658.0,178482
658.1,178409
658.2,178353
658.3,178215
658.4,178086
658.5,177955
658.6,177823
658.7,177681
658.8,177591
658.9,177526
659.0,177382
659.1,177221
659.2,177071
659.3,176920
659.4,176832
659.5,176738
659.6,176575
659.7,176422
659.8,176268
659.9,176117
660.0,175959
660.1,175873
660.2,175794
660.3,175651
660.4,175509
660.5,175356
660.6,175216
660.7,175080
660.8,174999
660.9,174931
661.0,174801
661.1,174671
661.2,174541
661.3,174406
661.4,174358
661.5,174294
661.6,174177
661.7,174062
661.8,173940
661.9,173831
662.0,173723
662.1,173683
662.2,173642
662.3,173533
662.4,173431
662.5,173328
662.6,173227
662.7,173118
662.8,173078
662.9,173040
663.0,172932
663.1,172816
663.2,172708
663.3,172596
663.4,172561
663.5,172494
663.6,172365
663.7,172242
663.8,172115
663.9,171988
664.0,171850
664.1,171795
664.2,171718
664.3,171584
664.4,171447
664.5,171299
664.6,171162
664.7,171023
664.8,170874
664.9,170778
665.0,170709
665.1,170557
665.2,170401
665.3,170231
665.4,170067
665.5,169975
665.6,169881
665.7,169715
665.8,169539
665.9,169377
666.0,169216
666.1,169138
666.2,169030
666.3,168865
666.4,168711
666.5,168557
666.6,168403
666.7,168239
666.8,168085
666.9,167997
667.0,167932
667.1,167783
667.2,167647
667.3,167513
667.4,167380
667.5,167242
667.6,167166
667.7,167122
667.8,166996
667.9,166870
668.0,166731
668.1,166599
668.2,166540
668.3,166482
668.4,166351
668.5,166212
668.6,166084
668.7,165953
668.8,165813
668.9,165747
669.0,165683
669.1,165546
669.2,165407
669.3,165250
669.4,165102
669.5,164953
669.6,164862
669.7,164787
669.8,164620
669.9,164461
670.0,164297
670.1,164132
670.2,163955
670.3,163836
670.4,163743
670.5,163561
670.6,163373
670.7,163163
670.8,162960
670.9,162828
671.0,162682
671.1,162452
671.2,162230
671.3,162003
671.4,161772
671.5,161523
671.6,161349
671.7,161180
671.8,160935
671.9,160688
672.0,160413
672.1,160156
672.2,159901
672.3,159705
672.4,159523
672.5,159243
672.6,158983
672.7,158721
672.8,158440
672.9,158254
673.0,158050
673.1,157786
673.2,157517
673.3,157227
673.4,156960
673.5,156692
673.6,156495
673.7,156285
673.8,155995
673.9,155721
674.0,155447
674.1,155173
674.2,154881
674.3,154667
674.4,154464
674.5,154191
674.6,153921
674.7,153630
674.8,153365
674.9,153187
675.0,152975
675.1,152703
675.2,152445
675.3,152189
675.4,151932
675.5,151657
675.6,151473
675.7,151270
675.8,151006
675.9,150737
676.0,150445
676.1,150177
676.2,149909
676.3,149714
676.4,149510
676.5,149230
676.6,148967
676.7,148707
676.8,148428
676.9,148168
677.0,147987
677.1,147809
677.2,147558
677.3,147296
677.4,147055
677.5,146819
677.6,146669
677.7,146488
677.8,146250
677.9,146026
678.0,145805
678.1,145584
678.2,145349
678.3,145125
678.4,144968
678.5,144835
678.6,144619
678.7,144389
678.8,144181
678.9,143977
679.0,143764
679.1,143617
679.2,143506
679.3,143314
679.4,143124
679.5,142920
679.6,142730
679.7,142613
679.8,142496
679.9,142303
680.0,142100
680.1,141914
680.2,141730
680.3,141550
680.4,141431
680.5,141330
680.6,141165
680.7,141006
680.8,140838
680.9,140686
681.0,140537
681.1,140448
681.2,140377
681.3,140216
681.4,140064
681.5,139908
681.6,139749
681.7,139576
681.8,139459
681.9,139370
682.0,139196
682.1,139020
682.2,138827
682.3,138642
682.4,138532
682.5,138422
682.6,138239
682.7,138045
682.8,137868
682.9,137695
683.0,137514
683.1,137409
683.2,137313
683.3,137147
683.4,136982
683.5,136801
683.6,136630
683.7,136457
683.8,136339
683.9,136236
684.0,136036
684.1,135845
684.2,135647
684.3,135446
684.4,135307
684.5,135154
684.6,134944
684.7,134732
684.8,134502
684.9,134292
685.0,134082
685.1,133943
685.2,133795
685.3,133571
685.4,133360
685.5,133149
685.6,132941
685.7,132720
685.8,132577
685.9,132442
686.0,132237
686.1,132032
686.2,131814
686.3,131614
686.4,131502
686.5,131370
686.6,131177
686.7,130980
686.8,130797
686.9,130618
687.0,130429
687.1,130333
687.2,130219
687.3,130049
687.4,129877
687.5,129691
687.6,129519
687.7,129346
687.8,129242
687.9,129131
688.0,128945
688.1,128772
688.2,128598
688.3,128424
688.4,128241
688.5,128136
688.6,128039
688.7,127874
688.8,127702
688.9,127547
689.0,127394
689.1,127323
689.2,127223
689.3,127067
689.4,126920
689.5,126773
689.6,126623
689.7,126460
689.8,126299
689.9,126197
690.0,126114
690.1,125948
690.2,125764
690.3,125592
690.4,125416
690.5,125306
690.6,125187
690.7,124995
690.8,124815
690.9,124636
691.0,124443
691.1,124261
691.2,124151
691.3,124042
691.4,123863
691.5,123674
691.6,123500
691.7,123328
691.8,123156
691.9,123038
692.0,122932
692.1,122762
692.2,122593
692.3,122428
692.4,122253
692.5,122087
692.6,121983
692.7,121898
692.8,121728
692.9,121569
693.0,121413
693.1,121258
693.2,121094
693.3,120987
693.4,120908
693.5,120749
693.6,120588
693.7,120412
693.8,120246
693.9,120148
694.0,120050
694.1,119880
694.2,119698
694.3,119529
694.4,119359
694.5,119191
694.6,119077
694.7,118976
694.8,118815
694.9,118655
695.0,118482
695.1,118323
695.2,118166
695.3,118064
695.4,117979
695.5,117809
695.6,117648
695.7,117484
695.8,117315
695.9,117204
696.0,117080
696.1,116903
696.2,116723
696.3,116540
696.4,116337
696.5,116144
696.6,116012
696.7,115871
696.8,115676
696.9,115472
697.0,115282
697.1,115076
697.2,114886
697.3,114689
697.4,114560
697.5,114432
697.6,114251
697.7,114064
697.8,113891
697.9,113705
698.0,113534
698.1,113354
698.2,113170
698.3,113046
698.4,112946
698.5,112766
698.6,112599
698.7,112421
698.8,112258
698.9,112088
699.0,111917
699.1,111809
699.2,111730
699.3,111577
699.4,111438
699.5,111290
699.6,111157
699.7,111020
699.8,110952
699.9,110889
700.0,110761
700.1,110638
700.2,110525
700.3,110404
700.4,110296
700.5,110183
700.6,110136
700.7,110089
700.8,109974
700.9,109861
701.0,109756
701.1,109643
701.2,109540
701.3,109431
701.4,109384
701.5,109336
701.6,109222
701.7,109109
701.8,109002
701.9,108883
702.0,108769
702.1,108644
702.2,108577
702.3,108507
702.4,108363
702.5,108217
702.6,108076
702.7,107917
702.8,107768
702.9,107609
703.0,107513
703.1,107415
703.2,107248
